name,id,Tc,Cuprate,Fe-based
Nb0.6Rh0.4,4842.0,4.21,0,0
Nb0.6Ta0.4C1,94.0,0.0,0,0
Nb0.6Ti0.4,3079.0,9.8,0,0
Nb0.71Mo0.29C1,600.0,13.45,0,0
Nb0.7275Zr0.0225Al0.25,6813.0,14.6,0,0
Nb0.72Pd0.28,4619.0,1.89,0,0
Nb0.73Al0.255Si0.015,4471.0,18.7,0,0
Nb0.7425Zr0.0075Al0.25,2230.0,17.4,0,0
Nb0.75Al0.16Ga0.09,8456.0,19.45,0,0
Nb0.75Al0.19Ge0.06,5022.0,20.0,0,0
Nb0.75Al0.21Ge0.04,680.0,19.7,0,0
Nb0.75Al0.225Ge0.025,556.0,17.9,0,0
Nb0.75Al0.23Ge0.02,6674.0,19.2,0,0
Nb0.75Al0.2Ge0.05,6513.0,19.2,0,0
Nb0.75Al0.2Si0.05,7036.0,15.4,0,0
Nb0.75Si0.25,3291.0,9.0,0,0
Nb0.75Ti0.25,8898.0,10.02,0,0
Nb0.75Zr0.25,2960.6666666666665,10.833333333333334,0,0
Nb0.768Al0.146Ge0.086,1608.0,17.4,0,0
Nb0.76Sn0.74,4931.0,18.1,0,0
Nb0.78Ti0.21Zr0.01,7414.0,0.0,0,0
Nb0.79Si0.21,5894.0,9.3,0,0
Nb0.7Fe1.55Se1.01S0.99,716.0,23.5,0,1
Nb0.7Ta0.3,9161.0,6.8,0,0
Nb0.7Ti0.3,5433.0,10.1,0,0
Nb0.83Pd0.17,6883.0,2.2,0,0
Nb0.83Sb0.17,8700.0,1.95,0,0
Nb0.84S0.16,8737.0,5.6,0,0
Nb0.85Rh0.15,4582.0,3.0,0,0
Nb0.85V0.15N0.92,7772.0,3.88,0,0
Nb0.85Zr0.15,6511.0,10.8,0,0
Nb0.8Ga0.14Ni0.06,6194.0,8.7,0,0
Nb0.8Ga0.17Cr0.03,10.0,11.5,0,0
Nb0.8Ga0.17Ni0.03,308.0,11.8,0,0
Nb0.8Ga0.18Ni0.02,3490.0,12.4,0,0
Nb0.8Ga0.195Cr0.005,9689.0,14.9,0,0
Nb0.8Ta0.2,6422.0,7.82,0,0
Nb0.8Ta0.2C1,3231.0,10.0,0,0
Nb0.8V0.2,8199.0,5.76,0,0
Nb0.8W0.2C1,9690.0,12.7,0,0
Nb0.8Zr0.2,5031.0,10.9,0,0
Nb0.93Tc0.07,1819.0,7.0,0,0
Nb0.957Ta0.043,4468.0,8.55,0,0
Nb0.95Mg0.05N0.92O0.08,4194.0,15.0,0,0
Nb0.95V0.05N0.85,1089.0,7.12,0,0
Nb0.95W0.05,7095.0,7.25,0,0
Nb0.97Tc0.03,785.0,7.6,0,0
Nb0.995Ta0.005,7883.0,9.226,0,0
Nb0.999Y0.001,9601.0,9.27,0,0
Nb0.99Cr0.01N1,9851.0,1.2,0,0
Nb0.9Mg0.1N0.87O0.13,6076.0,16.2,0,0
Nb0.9Pd0.1,6385.0,3.5,0,0
Nb0.9Pt0.1,3466.0,2.5,0,0
Nb0.9Rh0.1,7963.0,2.8,0,0
Nb0.9Rh1.1,6764.0,3.07,0,0
Nb0.9Ru0.1,2386.0,2.8,0,0
Nb0.9Ta0.1,3802.0,8.4,0,0
Nb1,4582.571428571428,9.185714285714285,0,0
Nb1.01Se2,7972.0,7.05,0,0
Nb1.05Se2,6657.0,4.86,0,0
Nb1.5Mo1.5Al1,7947.0,4.9,0,0
Nb1.71V1.29Au1,4268.0,1.6,0,0
Nb1.8Ta1.2Sn1,935.0,14.1,0,0
Nb1B0.2Rh3,7168.0,6.4,0,0
Nb1B0.4O2,4032.0,0.0,0,0
Nb1Ba2Pr1Cu2O7.96,9925.0,0.0,1,0
Nb1C0.2N0.7,6815.0,17.2,0,0
Nb1C0.2N0.74,9582.0,17.5,0,0
Nb1C0.3N0.57,7590.0,16.4,0,0
Nb1C0.3N0.62,8499.0,17.3,0,0
Nb1C0.86,1410.0,0.0,0,0
Nb1C1N1,6712.0,16.125,0,0
Nb1Ir1Si1,8945.0,0.0,0,0
Nb1N0.5C0.5,2918.0,0.0,0,0
Nb1N0.87O0.13,9766.0,17.2,0,0
Nb1N0.9O0.02,6793.0,14.7,0,0
Nb1N1.25O0.25,3777.0,11.9,0,0
Nb1N1.34O0.27,4218.0,11.3,0,0
Nb1Os0.42Pt2.58,3214.0,0.0,0,0
Nb1Os2,2126.0,2.52,0,0
Nb1P1S1,2486.0,12.5,0,0
Nb1P1Se1,996.0,0.0,0,0
Nb1Pt1,629.0,0.0,0,0
Nb1Pt1Si1,9038.0,1.24,0,0
Nb1Re1Si1,7181.0,5.1,0,0
Nb1Rh1P1,464.0,4.42,0,0
Nb1Ru0.45Pt2.55,6953.0,0.0,0,0
Nb1Ru1.2Pt1.8,684.0,0.0,0,0
Nb1Ru1P1,8417.5,0.0,0,0
Nb1Ru3,2176.0,15.0,0,0
Nb1S1,5750.0,0.0,0,0
Nb1S1.06,3327.0,3.3,0,0
Nb1S2,6108.0,6.0280000000000005,0,0
Nb1S3Sn1,8861.0,2.85,0,0
Nb1Sc1,1647.0,0.0,0,0
Nb1Se0.25Te0.75,4688.0,4.4,0,0
Nb1Se2,5500.416666666667,6.863916666666667,0,0
Nb1Se2.2,3623.0,6.35,0,0
Nb1Se3,5953.333333333333,3.736666666666667,0,0
Nb1Sn1Ta1V1,1179.0,6.2,0,0
Nb1Sr2Eu1.5Ce0.5Cu2O10,1197.0,30.2,1,0
Nb1Sr2Eu1Cu2O8,5398.0,0.0,1,0
Nb1Ta2Sn1,7802.0,10.8,0,0
Nb1Tc3,1419.0,10.5,0,0
Nb1Te2,3134.0,0.66,0,0
Nb1Te4,4171.0,0.0,0,0
Nb1V50Ti49,6918.0,7.5,0,0
Nb1Zn3,3581.0,0.0,0,0
Nb2.25V0.75Au1,2732.0,3.0,0,0
Nb2.49V0.51Au1,2511.0,4.6,0,0
Nb2.55Zr0.45Sn1,1529.0,17.9,0,0
Nb2.5Sn1Ta0.5,8710.0,17.6,0,0
Nb2.73Ti0.27Al1,3312.0,11.5,0,0
Nb2.778Ti0.222Al1,4377.0,13.0,0,0
Nb2.7Mo0.3Al1,7547.5,11.850000000000001,0,0
Nb2.7Ta0.3Sn1,2785.0,18.0,0,0
Nb2.7Zr0.3Sn1,5849.0,18.1,0,0
Nb2.859V0.141Al1,6577.0,17.2,0,0
Nb2.85Ta0.15Sn1,4516.0,18.3,0,0
Nb2.88Ti0.12Al1,1116.0,15.0,0,0
Nb2.91Zr0.09Al1,3511.0,14.6,0,0
Nb2.934V0.066Sn1,5986.0,17.7,0,0
Nb2.94W0.06Al1,8467.0,17.2,0,0
Nb2.97W0.03Al1,5457.0,18.0,0,0
Nb2.97Zr0.03Al1,8103.0,17.4,0,0
Nb2.985Hf0.015Al1,7592.0,18.0,0,0
Nb2.9V0.3Au1,1644.0,6.5,0,0
Nb24Ti75Ta1,4204.0,7.4,0,0
Nb25Ti30Zr45,3424.0,7.7,0,0
Nb25Ti50Ta25,1148.0,8.6,0,0
Nb25Ti70Zr5,553.0,7.5,0,0
Nb25Ti75,5550.0,7.2,0,0
Nb25V25Ti50,8158.0,7.3,0,0
Nb27.5Ta27.5Rh45,6037.0,3.965,0,0
Nb2As1C1,7270.0,2.0,0,0
Nb2B1N1,4491.0,4.4,0,0
Nb2In1C1,5111.0,7.5,0,0
Nb2Pd1S4.25Se0.75,85.0,3.18,0,0
Nb2Si1,4624.0,0.0,0,0
Nb2Sn1C1,2095.0,4.0,0,0
Nb2Sn1Ta0.5V0.5,4592.0,12.2,0,0
Nb2Sn1Ta1,3918.0,16.4,0,0
Nb3.05Al0.7125Ge0.19,4433.0,17.9,0,0
Nb3.2Al0.24Ge0.4,8176.0,10.2,0,0
Nb3Al0.05Sn0.95,8808.0,18.2,0,0
Nb3Al0.15Ge0.85,7671.0,7.4,0,0
Nb3Al0.39Ge0.61,2467.0,7.3,0,0
Nb3Al0.5Ge0.5,3098.0,0.0,0,0
Nb3Al0.66Ge0.34,1737.0,20.4,0,0
Nb3Al0.67Zn0.33,9190.0,17.3,0,0
Nb3Al0.81Ge0.19,7775.0,17.6,0,0
Nb3Al0.8Ge0.2,7190.0,0.0,0,0
Nb3Al0.8Zn0.2,3597.0,17.7,0,0
Nb3Al0.927Ga0.073,9439.0,19.2,0,0
Nb3Al0.935Si0.065,6565.0,18.4,0,0
Nb3Al0.95Be0.05,6115.0,19.8,0,0
Nb3Al0.95Ga0.05,6154.0,19.2,0,0
Nb3Al0.967Se0.033,3872.0,18.1,0,0
Nb3Al0.975Si0.025,6611.0,18.5,0,0
Nb3Al0.97Ge0.03,2928.0,19.6,0,0
Nb3Al0.98Ge0.02,6807.0,19.3,0,0
Nb3Al0.9Ga0.1,4411.0,18.5,0,0
Nb3Au0.7Pt0.3,9357.0,13.0,0,0
Nb3Ga0.2Bi0.2Sn0.6,1312.0,18.06,0,0
Nb3Ga0.5Al0.5,1381.0,18.5,0,0
Nb3Ga0.5Sn0.5,1211.0,16.4,0,0
Nb3Ga0.5Zn0.5,4951.0,16.4,0,0
Nb3Ga0.65Al0.35,9338.0,18.1,0,0
Nb3Ga0.85Al0.15,6218.0,17.1,0,0
Nb3Ga0.8Zn0.2,2596.0,16.2,0,0
Nb3Ge0.2Pb0.2Sn0.6,8786.0,17.84,0,0
Nb3Ge0.5Ga0.5,121.0,7.3,0,0
Nb3Os1,5090.333333333333,0.7000000000000001,0,0
Nb3Pb1,6387.0,0.0,0,0
Nb3Pd0.02Rh0.98,525.0,2.49,0,0
Nb3Pd0.7Se7,9349.0,2.1,0,0
Nb3Pt1,2732.2,9.017,0,0
Nb3Rh0.02Pt0.98,2466.0,9.6,0,0
Nb3Rh0.05Au0.95,9683.0,11.0,0,0
Nb3Rh0.1Os0.9,5777.0,0.0,0,0
Nb3Rh0.1Pt0.9,8656.0,7.9,0,0
Nb3Rh0.3Au0.7,4459.0,9.5,0,0
Nb3Rh0.3Ir0.7,220.0,0.0,0,0
Nb3Rh0.5Ir0.5,3824.0,0.0,0,0
Nb3Rh0.5Os0.5,800.0,0.0,0,0
Nb3Rh0.5Pt0.5,5292.5,6.25,0,0
Nb3Rh0.7Pt0.3,4231.0,5.1,0,0
Nb3Rh0.95Au0.05,5531.0,2.52,0,0
Nb3Rh0.95Os0.05,7571.0,2.39,0,0
Nb3Rh0.95Pd0.05,8288.0,2.49,0,0
Nb3Rh0.95Pt0.05,2839.0,2.53,0,0
Nb3Rh0.98Au0.02,126.0,2.53,0,0
Nb3Rh0.98Ir0.02,1333.0,2.43,0,0
Nb3Rh0.98Pd0.02,7369.0,2.5,0,0
Nb3Rh0.98Pt0.02,8207.0,2.52,0,0
Nb3Rh0.98Ru0.02,7749.0,2.42,0,0
Nb3Rh0.9Pd0.1,4044.0,2.55,0,0
Nb3Rh0.9Pt0.1,2265.0,2.8,0,0
Nb3Rh2,3796.0,4.04,0,0
Nb3S1.7Se2.3,3863.0,0.0,0,0
Nb3S4,4358.0,3.825,0,0
Nb3Sb0.15Sn0.7Tl0.15,958.0,16.04,0,0
Nb3Sb1,5087.0,2.2,0,0
Nb3Se4,4849.0,1.7400000000000002,0,0
Nb3Si0.06Sn0.94,6907.0,17.8,0,0
Nb3Si0.6Sn0.4,8673.0,6.5,0,0
Nb3Si1,985.5,18.3,0,0
Nb3Si1Sn1V3,9765.0,4.0,0,0
Nb3Sn0.05Sn0.95,9223.0,16.9,0,0
Nb3Sn0.25Sb0.75,4047.0,0.0,0,0
Nb3Sn0.35Sb0.65,2629.0,10.5,0,0
Nb3Sn0.3Sb0.7,8647.0,6.8,0,0
Nb3Sn0.4Al0.6,1252.0,13.6,0,0
Nb3Sn0.4Ga0.6,8019.0,14.6,0,0
Nb3Sn0.5Al0.5,7682.0,16.1,0,0
Nb3Sn0.5Sb0.5,8610.0,14.4,0,0
Nb3Sn0.5Zr0.5,194.0,16.5,0,0
Nb3Sn0.65Ge0.35,8479.0,16.1,0,0
Nb3Sn0.6Al0.4,6113.5,15.7,0,0
Nb3Sn0.73Ge0.27,6839.0,8.2,0,0
Nb3Sn0.7Al0.3,8495.0,15.75,0,0
Nb3Sn0.85Tl0.15,8669.0,18.2,0,0
Nb3Sn0.8Al0.2,5202.0,16.8,0,0
Nb3Sn0.8Ga0.2,1292.0,17.8,0,0
Nb3Sn0.8Ge0.2,7277.0,18.0,0,0
Nb3Sn0.8In0.2,6390.0,17.8,0,0
Nb3Sn0.91Ga0.09,1259.0,18.3,0,0
Nb3Sn0.98Al0.02,5612.0,17.9,0,0
Nb3Sn0.9In0.1,5957.0,18.1,0,0
Nb3Sn1,5659.625,17.904,0,0
Nb3Sn2,15.0,17.2,0,0
Nb3Te1,568.0,0.0,0,0
Nb3Te4,7962.0,1.95,0,0
Nb3Zr0.5In0.5,9453.0,6.4,0,0
Nb41.25Ta13.75Ir45,5324.0,4.35,0,0
Nb46Zr36.1Ta17.9,3748.0,10.3,0,0
Nb48.15Zr42.5Ta9.35,7621.0,10.4,0,0
Nb4Ni1Si1,8574.0,7.7,0,0
Nb50.35Zr44.45Mo5.2,7271.0,9.9,0,0
Nb50Zr40Hf10,2648.0,10.1,0,0
Nb5Pt3,1416.0,3.73,0,0
Nb5Sb4,9471.0,8.6,0,0
Nb5Si2.4B0.6,2645.0,7.8,0,0
Nb5Si3,5949.5,0.0,0,0
Nb5V50Ti45,873.0,7.4,0,0
Nb5Zr2Be8,6825.0,5.2,0,0
Nb60Mo20Si20,7666.0,5.0,0,0
Nb70Mo10Si20,5919.0,4.8,0,0
Nb75Ga15Al10,405.0,18.55,0,0
Nb75Ga5Al20,3965.0,18.25,0,0
Nb76.3Sn7.1Al14.3Ge2.3,4585.0,13.9,0,0
Nb76Sn2.4Al19.2Ge2.4,2399.0,16.0,0,0
Nb77.9Sn11.1Al5.5Ge5.5,146.0,13.0,0,0
Nb77Sn13.8Al6.9Ge2.3,9165.0,13.3,0,0
Nb78.1Sn7.3Al7.3Ge7.3,2944.0,12.5,0,0
Nb78.5Sn2.2Al9.6Ge9.6,6869.0,12.7,0,0
Nb78Ga16Mn6,1710.0,5.53,0,0
Nb78Ga18Mn4,3091.0,5.97,0,0
Nb78Ga20Mn2,466.0,8.87,0,0
Nb80.7Sn1.9Al1.9Ge15.5,5076.0,7.8,0,0
Nb80Ga13Co7,3843.0,7.92,0,0
Nb80Ga14Co6,4421.0,8.1,0,0
Nb80Ga15Mn5,4517.0,5.0,0,0
Nb80Ga17Co3,523.0,11.0,0,0
Nb80Ga17Fe3,3961.0,11.6,0,0
Nb80Ga18Mn2,9850.0,7.79,0,0
Nb80Ga19Co1,3334.0,13.7,0,0
Nb80Ga19Fe1,8840.0,15.0,0,0
Nb80Ga19Mn1,9303.0,11.2,0,0
Nb80Si16Ge4,7167.0,4.7,0,0
Nb99.861O0.139,223.0,9.03,0,0
Nd0.1La1.7Sr0.2Cu1O4,9216.0,35.0,1,0
Nd0.1Pr0.9Ba2Cu3O7,9968.0,0.0,1,0
Nd0.2Sm0.8Bi1S2F0.3O0.7,9717.0,5.58,0,0
Nd0.4Ca0.6Ba0.6La0.4Cu3O6.71,9581.0,78.5,1,0
Nd0.4Ce0.83Co1In5,7020.0,0.74,0,0
Nd0.4Sm0.6Bi1S2F0.3O0.7,4116.0,5.38,0,0
Nd0.4Sm0.6Bi1S2F0.7O0.3,4233.0,0.0,0,0
Nd0.555Gd1.295Ce0.15Cu1O4,5511.0,0.0,1,0
Nd0.5Pr0.5Ba2Cu3O6.95,5796.0,0.0,1,0
Nd0.65Pr0.35Ba2Cu3O6.87,2655.0,0.0,1,0
Nd0.6Ca0.4Ba0.6La0.4Cu3O6.83,8569.0,84.0,1,0
Nd0.74Gd1.11Ce0.15Cu1O4,9615.0,12.0,1,0
Nd0.75Pr0.25Ba2Cu3O6.75,7442.0,0.0,1,0
Nd0.75Pr0.25Ba2Cu3O6.96,8638.0,11.7,1,0
Nd0.7Ca0.3Ba0.6La0.4Cu3O6.79,6062.0,75.0,1,0
Nd0.7Pr0.3Ba2Cu3O7,6632.0,5.6,1,0
Nd0.85La1Th0.15Cu1O4,599.0,16.0,1,0
Nd0.85Pr0.15Ba2Cu3O6.65,7116.0,0.0,1,0
Nd0.85Pr0.15Ba2Cu3O6.75,1304.0,21.6,1,0
Nd0.85Pr0.15Ba2Cu3O7,4904.0,40.7,1,0
Nd0.8Ca0.2Ba1Sr1Cu3O6.78,7024.0,77.0,1,0
Nd0.8Pr0.2Ba2Cu3O6.81,8029.0,50.0,1,0
Nd0.8Pr0.2Ba2Cu3O6.85,2872.0,30.2,1,0
Nd0.8Sm0.2F0.3Bi1S2O0.7,3110.5,4.745,0,0
Nd0.8Sr0.2Fe1As1O1,7235.0,13.5,0,1
Nd0.925Gd0.925Ce0.15Cu1O4,7659.0,13.0,1,0
Nd0.95La0.9Ce0.15Cu1O4,2252.5,20.2,1,0
Nd0.95La0.9Th0.15Cu1O4,4282.0,16.0,1,0
Nd0.95Pr0.05Ba2Cu3O6.6,5732.0,4.1,1,0
Nd0.95Pr0.05Ba2Cu3O6.65,8964.0,26.7,1,0
Nd0.95Th0.05Ni1O3,1236.0,0.0,0,0
Nd0.98Ca0.02Ni1O3,7466.0,0.0,0,0
Nd0.9Ba1.7Ca0.4Cu3O6.801,5233.0,72.0,1,0
Nd0.9Ca0.05Pr0.05Ba2Cu3O6.95,7684.0,81.4,1,0
Nd0.9Th0.1Ni1O3,4262.0,0.0,0,0
Nd1.05Ba1.95Cu3O6.68,4771.0,0.0,1,0
Nd1.11Gd0.74Ce0.15Cu1O4,6799.0,15.0,1,0
Nd1.1Ba1.7Ca0.2Cu3O6.894,4512.0,65.0,1,0
Nd1.1Ba1.9Cu3O6.935,1747.0,76.0,1,0
Nd1.1Ba1.9Cu3O7.05,3875.0,65.5,1,0
Nd1.25La0.6Ce0.15Cu1O4,665.0,23.0,1,0
Nd1.25La0.6Th0.15Cu1O4,6361.0,18.0,1,0
Nd1.295Y0.555Ce0.15Cu1O4,9918.0,0.0,1,0
Nd1.2Ba1.4Ca0.4Cu3O6.888,7327.0,40.0,1,0
Nd1.2Ba1.6Sr0.2Cu3O6.885,2493.0,45.0,1,0
Nd1.2Ba1.8Cu3O6.91,7758.0,47.6,1,0
Nd1.35Ba1.65Cu3O7.02,2817.0,35.9,1,0
Nd1.3Ba1.3Sr0.4O6.828,3636.0,35.0,0,0
Nd1.3Ba1.5Ca0.2Cu3O6.952,3114.0,36.0,1,0
Nd1.48Y0.37Ce0.15Cu1O4,5512.0,0.0,1,0
Nd1.4Ba1.2Sr0.4Cu3O6.874,4183.0,0.0,1,0
Nd1.4Ba1.6Cu3O7.002,2006.0,0.0,1,0
Nd1.4Ba1.6Cu3O7.09,9199.0,38.0,1,0
Nd1.55La0.3Ce0.15Cu1O4,6545.0,23.35,1,0
Nd1.5Ba1.4Cu3OO7.001,6756.0,0.0,1,0
Nd1.5Ce0.5Sr2Cu2Nb1O10,4273.5,22.1,1,0
Nd1.665Gd0.185Ce0.15Cu1O4,9867.0,19.0,1,0
Nd1.6Ba1.2Sr0.2Cu3O7.015,3876.0,0.0,1,0
Nd1.78Ce0.22Cu1O4,4621.0,0.0,1,0
Nd1.7945Y0.0555Ce0.15Cu1O4,3723.0,19.0,1,0
Nd1.847Ce0.153Cu1O4,1366.0,22.5,1,0
Nd1.85Ce0.15Cu0.95Co0.05O4,3418.0,0.0,1,0
Nd1.85Ce0.15Cu0.985Zn0.015O4,6672.0,14.0,1,0
Nd1.85Ce0.15Cu0.98Co0.02O4,9811.0,0.0,1,0
Nd1.85Ce0.15Cu0.98Ni0.02O4,8313.0,0.0,1,0
Nd1.85Ce0.15Cu0.98Zn0.02O4,447.0,13.0,1,0
Nd1.85Ce0.15Cu0.993Ni0.007O4,3769.0,5.6,1,0
Nd1.85Ce0.15Cu0.994Co0.006O4,3625.0,4.3,1,0
Nd1.85Ce0.15Cu0.995Co0.005O4,1356.0,7.3,1,0
Nd1.85Ce0.15Cu0.997Ni0.003O4,9319.0,15.3,1,0
Nd1.85Ce0.15Cu0.998Co0.002O4,1285.0,14.4,1,0
Nd1.85Ce0.15Cu0.999Ni0.001O4,261.0,19.75,1,0
Nd1.85Ce0.15Cu0.99Co0.01O4,5262.0,0.0,1,0
Nd1.85Ce0.15Cu0.99Zn0.01O4,7533.0,15.5,1,0
Nd1.85Ce0.15Cu1O3.93,3113.0,24.0,1,0
Nd1.85Ce0.15Cu1O3.97,4897.0,20.0,1,0
Nd1.85Ce0.15Cu1O3.971,2370.0,21.6,1,0
Nd1.85Ce0.15Cu1O4,4420.142857142857,21.400000000000002,1,0
Nd1.85Ce0.15Cu1O4.028,7696.0,21.1,1,0
Nd1.85Ce0.15Cu1O4.03,6967.0,19.3,1,0
Nd1.85Y0.15Cu1O4,4166.0,21.0,1,0
Nd1.86Ce0.14Cu1O3.96,3907.0,21.3,1,0
Nd1.89Ce0.11Cu1O3.97,7307.0,0.0,1,0
Nd1.93Ce0.07Cu1O4,8482.0,0.0,1,0
Nd1Ba1.6Sr0.4Cu3O6.94,6937.0,86.0,1,0
Nd1Ba1.8La0.2O6.81,2901.0,78.5,0,0
Nd1Ba1.9La0.1O6.86,736.0,83.5,0,0
Nd1Ba1Ca1Cu3O7,6283.0,37.0,1,0
Nd1Ba1Sr1Cu3O6.92,2524.0,64.0,1,0
Nd1Ba2Cu2.85Ga0.15O6.62,145.0,23.0,1,0
Nd1Ba2Cu2.9Ga0.1O6.61,4510.0,38.0,1,0
Nd1Ba2Cu3O6.81,8362.0,91.7,1,0
Nd1Ba2Cu3O6.82,95.0,95.0,1,0
Nd1Ba2Cu3O6.84,9348.0,93.0,1,0
Nd1Ba2Cu3O6.93,2391.0,91.5,1,0
Nd1Ba2Cu3O7.16,485.0,95.3,1,0
Nd1Bi0.99Pb0.01S2F0.3O0.7,4706.0,4.85,0,0
Nd1Bi0.9Pb0.1S2F0.3O0.7,4780.0,4.83,0,0
Nd1Bi1S2F0.1O0.9,5972.0,4.24,0,0
Nd1Bi1S2F0.3O0.7,3401.5,4.4,0,0
Nd1Bi1S2F0.5O0.5,6821.25,4.7,0,0
Nd1Bi1S2F0.7O0.3,5910.0,4.25,0,0
Nd1F0.3Bi1S2O0.7,1205.0,4.7,0,0
Nd1F0.5Bi1S2O0.5,7395.0,4.785,0,0
Nd1Fe0.7Ru0.3As1F0.11O0.89,4275.0,21.3,0,1
Nd1Fe0.85Rh0.15As1O1,3844.0,14.7,0,1
Nd1Fe0.8Rh0.2As1O1,4154.0,10.0,0,1
Nd1Fe0.8Ru0.2As1F0.11O0.89,5434.0,22.1,0,1
Nd1Fe0.95Rh0.05As1O1,5218.0,7.1,0,1
Nd1Fe0.97Mn0.03As1F0.11O0.89,7244.0,11.9,0,1
Nd1Fe0.98Ru0.02As1F0.11O0.89,5978.5,46.6,0,1
Nd1Fe0.9Rh0.1As1O1,2183.0,15.0,0,1
Nd1Fe0.9Ru0.1As1F0.11O0.89,3987.0,37.4,0,1
Nd1Fe1As0.5P0.5F0.1O0.9,1860.0,25.2,0,1
Nd1Fe1As0.6P0.4F0.1O0.9,9729.0,28.0,0,1
Nd1Fe1As0.7P0.3F0.1O0.9,9782.0,29.5,0,1
Nd1Fe1As1F0.06O0.94,7767.0,47.5,0,1
Nd1Fe1As1F0.11O0.89,664.0,48.0,0,1
Nd1Fe1As1F0.12O0.88,1314.0,48.0,0,1
Nd1Fe1As1F0.18O0.82,1801.3333333333333,50.666666666666664,0,1
Nd1Fe1As1F0.1O0.9,1921.0,48.0,0,1
Nd1Fe1As1F0.2O0.8,9276.0,32.6,0,1
Nd1Fe1As1F0.3O0.7,8805.0,46.0,0,1
Nd1Fe1As1O0.7,1785.0,53.7,0,1
Nd1Fe1As1O0.85,5323.0,51.0,0,1
Nd1Fe1P1F0.1O0.9,1451.0,2.9,0,1
Nd1Fe1P1O1,6732.0,3.83,0,1
Nd1Ir1Si1,7717.0,0.0,0,0
Nd1Ir3B2,5451.0,0.0,0,0
Nd1Mo6S8,6933.0,3.5,0,0
Nd1Ni0.89Bi2,8375.0,4.1,0,0
Nd1Ni2B2C1,8743.0,0.0,0,0
Nd1Pd2Al3,388.0,0.0,0,0
Nd1Pt1Si1,537.0,0.0,0,0
Nd1Pt2.1B2.4C1.2,5185.0,2.91,0,0
Nd1Rh3B1,1402.0,0.0,0,0
Nd1Rh4B4,422.0,5.31,0,0
Nd1Rh6B6,5387.0,5.4,0,0
Nd1Ru2,2231.0,0.0,0,0
Nd1Ru3B2,1669.0,0.0,0,0
Nd2Ba2Ce1Ti2Cu2O13,7032.0,0.0,1,0
Nd2Ba2Cu2Ti2O11,1178.0,0.0,1,0
Nd2Ba4Cu7O14.525,8704.0,66.0,1,0
Nd2Cu1F0.16O3.84,5052.0,0.0,1,0
Nd2Cu1F0.1O3.9,191.0,0.0,1,0
Nd2Cu1F0.1O4,9450.0,6.0,1,0
Nd2Cu1F0.22O3.78,5353.0,24.5,1,0
Nd2Cu1F0.24O3.76,263.0,27.0,1,0
Nd2Cu1F0.2O3.8,9774.0,27.0,1,0
Nd2Cu1F0.4O4,4628.0,23.0,1,0
Nd2Cu1F0.5O3.5,3765.0,17.5,1,0
Nd2Cu1F0.5O4,5524.0,18.0,1,0
Nd2Cu1O4,6297.0,0.0,1,0
Nd2Ir3Si5,5973.0,0.0,0,0
Nd2Ni1O4,5553.0,0.0,0,0
Nd2Rh3Si5,4534.0,0.0,0,0
Ni0.02Ta1Se2,1275.0,2.5,0,0
Ni0.02V0.98,2295.0,3.29,0,0
Ni0.04Ta1S2,1568.0,4.095,0,0
Ni0.05Rh0.04Ti0.91,6298.0,3.5,0,0
Ni0.05Ta1S2,9358.0,2.305,0,0
Ni0.16Co0.64P0.2,6249.0,0.0,0,0
Ni0.22V0.78,985.0,0.35,0,0
Ni0.6Fe0.19P0.21,8056.0,0.0,0,1
Ni19.5Zr78Mn2.5,9996.0,1.41,0,0
Ni1P1,4632.5,0.0,0,0
Ni1P3,9151.0,0.0,0,0
Ni1Si2,3170.0,0.0,0,0
Ni1Ta2,4525.0,0.9,0,0
Ni1Zr3,9666.0,3.35,0,0
Ni20Zr80,4446.0,3.77,0,0
Ni25Th75,431.0,3.7,0,0
Ni27Zr73,5078.0,3.1,0,0
Ni28U72,5280.0,0.0,0,0
Ni2As2Sr4V2O6,7323.0,0.0,0,0
Ni2Hf1Ga1,7500.0,1.12,0,0
Ni2Hf1Sn1,6489.0,0.0,0,0
Ni2Mo6S6O2,3665.0,0.0,0,0
Ni2Nb1Al1,3865.5,1.075,0,0
Ni2Nb1Ga1,3310.0,1.54,0,0
Ni2Nb1Sn1,9993.0,2.9,0,0
Ni2P1,6805.0,0.0,0,0
Ni2P2Sr4Sc2O6,6574.0,3.6,0,0
Ni2Ti1Sn1,2388.0,0.0,0,0
Ni2Zn11,8464.0,0.0,0,0
Ni2Zr0.7Nb0.3Ga1,5933.0,2.3,0,0
Ni2Zr1Al1,5173.0,0.69,0,0
Ni31Zr69,730.0,2.44,0,0
Ni33Zr67,8803.0,2.6,0,0
Ni45Zr55,1521.0,2.0,0,0
No0.824Nb1,8060.0,14.4,0,0
No0.988Nb1,857.0,14.9,0,0
Np1Pd5Al2,2634.0,5.0,0,0
O0.03V0.97,9641.0,2.4,0,0
O0.95Ti1,373.0,0.8,0,0
O1Ti1,3961.0,0.8500000000000001,0,0
O1Ti1.1,1817.0,0.0,0,0
O1V3Zr3,8862.0,7.5,0,0
O1W3,1140.0,0.0,0,0
O3Rb0.27W1,6117.0,1.98,0,0
O3Sn0.21W1,333.0,0.0,0,0
O3Sr0.08W1,3192.0,4.0,0,0
O3Sr1Ti1,6260.0,0.295,0,0
O3Tl0.03W1,9048.0,2.14,0,0
